step,train_loss,val_loss,learning_rate,step_time_ms,tokens_per_sec,data_time_ms,forward_backward_time_ms,optimizer_time_ms,cpu_memory_mb
666,2.47987961769104,,0.00027475849154311925,215.2566000004299,9514.226276898873,0.2829000004567206,209.61130000068806,5.3598000085912645,448.765625
667,2.4627809524536133,,0.00027466554867236487,213.42330001061782,9595.953206131251,0.28550002025440335,203.80229997681454,9.331899986136705,448.8203125
668,2.4846906661987305,,0.0002745724527163999,219.29560002172366,9338.992664682388,0.40240000816993415,211.09040000010282,7.799300015904009,448.8203125
669,2.426652431488037,,0.0002744792038051796,205.35569998901337,9972.939636492043,0.2961999853141606,196.959799999604,8.096199977444485,448.765625
670,2.4824044704437256,,0.0002743858020688727,199.17709997389466,10282.306551648875,0.3360000264365226,193.37090000044554,5.467000009957701,448.765625
671,2.446502923965454,,0.0002742922476378613,202.80680002178997,10098.280727174626,0.31620002118870616,197.9476000124123,4.540099995210767,448.8203125
672,2.440260648727417,,0.0002741985406427408,209.0734999801498,9795.59819964962,0.27940000290982425,200.7339999836404,8.057099999859929,448.765625
673,2.4636950492858887,,0.0002741046812143191,223.34969998337328,9169.47728227286,0.3397999971639365,214.90890000131913,8.097600017208606,448.765625
674,2.4711568355560303,,0.00027401066948361746,201.19120000163093,10179.371662296353,0.3671000013127923,196.45600000512786,4.364399996120483,448.7421875
675,2.375739097595215,,0.0002739165055818694,215.36729999934323,9509.335911283864,0.25240000104531646,209.6659999806434,5.446499999379739,448.8046875
676,2.4342310428619385,,0.000273822189640521,228.98230000282638,8943.922739769498,0.24429999757558107,223.83800000534393,4.897199978586286,448.765625
677,2.5033316612243652,,0.0002737277217912305,186.9928000087384,10952.293349820391,0.2733999863266945,179.04240000643767,7.673000014619902,448.765625
678,2.478898525238037,,0.0002736331021658682,234.95230000116862,8716.662914088576,0.42810000013560057,226.3600000005681,8.160900004440919,448.765625
679,2.4470372200012207,,0.0002735383308965162,217.9521000070963,9396.560069544268,0.36139998701401055,211.04870000272058,6.538599991472438,448.8203125
680,2.423940420150757,,0.0002734434081154685,206.36030001332983,9924.389525832778,0.42810000013560057,200.48219998716377,5.4469000024255365,448.765625
681,2.408005475997925,,0.00027334833395523047,203.65149999270216,10056.395362044424,0.2623999898787588,197.56329999654554,5.822999984957278,448.765625
682,2.434978723526001,,0.0002732531085485187,229.23850000370294,8933.926892589676,0.2871000033337623,223.23609999148175,5.712000012863427,448.765625
683,2.4145290851593018,,0.00027315773202826103,245.4468999931123,8343.963602952292,0.25309997727163136,236.2810000195168,8.909900003345683,448.765625
684,2.4625446796417236,,0.0002730622045275963,235.1611999911256,8708.919669049514,0.3462999884504825,228.73709999839775,6.074700009776279,448.765625
685,2.4522993564605713,,0.00027296652617987395,216.75510000204667,9448.451270492193,0.39229998947121203,210.28410000144504,6.073899974580854,448.765625
686,2.466430902481079,,0.00027287069711865407,232.10379999363795,8823.638389617647,0.3782999992836267,223.14379998715594,8.578199980547652,448.765625
687,2.4287991523742676,,0.0002727747174777071,205.74659999692813,9953.9919494688,0.374399998690933,196.5335999848321,8.834599982947111,448.8203125
688,2.391373872756958,,0.00027267858739101375,225.42559998692013,9085.037369841008,0.447300000814721,219.43180001107976,5.543399980524555,448.8203125
689,2.4711971282958984,,0.00027258230699276476,219.82180001214147,9316.637384858474,0.3451000084169209,209.76699999300763,9.70610001240857,448.765625
690,2.4555773735046387,,0.0002724858764173605,205.84900001995265,9949.04031499541,0.37570000858977437,196.52579998364672,8.944200002588332,448.765625
691,2.454777240753174,,0.00027238929579941117,233.54400001699105,8769.225498625534,0.3879000141751021,227.93719999026507,5.215700017288327,448.765625
692,2.422592878341675,,0.0002722925652737364,222.62690000934526,9199.247709571622,0.27799999224953353,213.321499992162,9.02440000209026,448.765625
693,2.4839346408843994,,0.00027219568497536504,237.02010000124574,8640.617399069683,0.2601000014692545,227.76139999041334,8.995399984996766,448.765625
694,2.45788311958313,,0.0002720986550395349,225.6030999997165,9077.88944390646,0.35799999022856355,216.3414999959059,8.899799984646961,448.765625
695,2.4274988174438477,,0.0002720014756016929,214.9138000095263,9529.402020294741,0.41290000081062317,206.1278999899514,8.36959999287501,448.8359375
696,2.4606759548187256,,0.0002719041467974945,188.26099997386336,10878.514404387142,0.37949997931718826,184.3081999977585,3.5706000053323805,448.48046875
697,2.425107479095459,,0.00027180666876280374,209.748799999943,9764.06062871662,0.22029998945072293,203.50669999606907,6.019299995386973,448.44140625
698,2.454496383666992,,0.0002717090416336929,215.30000001075678,9512.308406398877,0.3048000216949731,207.61979999952018,7.371799991233274,447.94140625
699,2.4110841751098633,2.4271803498268127,0.0002716112655464424,211.45309999701567,9685.36285364889,0.3658000205177814,203.21160001913086,7.872500020312145,449.12109375
700,2.401395797729492,,0.00027151334063754066,252.26959999417886,8118.298836035962,0.371600006474182,240.98460000823252,10.90889997431077,448.06640625
701,2.4083192348480225,,0.00027141526704368377,224.06939999200404,9140.02536746688,0.35960000241175294,218.4428000182379,5.263200000626966,448.06640625
702,2.443925142288208,,0.00027131704490177547,199.72259999485686,10254.22260701963,0.2851999888662249,195.25260000955313,4.182100004982203,448.06640625
703,2.4265100955963135,,0.00027121867434892673,204.49269999517128,10015.027431533545,0.2803000097628683,196.01429998874664,8.195299975341186,448.06640625
704,2.4500386714935303,,0.0002711201555224558,228.80979999899864,8950.66557467802,0.25889999233186245,219.18230000301264,9.365399979287758,448.06640625
705,2.431091547012329,,0.0002710214885598878,226.9380999787245,9024.487294958408,0.34069997491315007,217.31050001108088,9.28379999822937,448.06640625
706,2.4364547729492188,,0.0002709226735989548,242.77169999550097,8435.909127950059,0.4386999935377389,233.87659998843446,8.45239998307079,448.12109375
707,2.460752248764038,,0.0002708237107775953,232.2514000115916,8818.030805832752,0.2964000159408897,223.82880002260208,8.123300009174272,448.12109375
708,2.48618483543396,,0.00027072460023395436,195.72920000064187,10463.43621694302,0.3124999930150807,192.30709999101236,3.1070999975781888,448.06640625
709,2.4311892986297607,,0.0002706253421063831,207.46389997657388,9871.596939184374,0.2818999928422272,201.23330000205897,5.946199991740286,448.06640625
710,2.4823598861694336,,0.00027052593653343867,214.54849999281578,9545.627212814716,0.23570001940242946,205.7634999800939,8.546400000341237,448.06640625
711,2.457519292831421,,0.0002704263836538842,216.29509999183938,9468.54551988126,0.3640000068116933,209.13249999284744,6.794200016884133,448.06640625
712,2.4158718585968018,,0.0002703266836066883,236.9499999913387,8643.173665646174,0.45980000868439674,227.49360001762398,8.992799994302914,448.06640625
713,2.4373507499694824,,0.000270226836531025,205.7929000002332,9951.752465695752,0.29579998226836324,201.6468000074383,3.84780002059415,448.06640625
714,2.4392330646514893,,0.00027012684256627373,205.48110001254827,9966.853398560419,0.25770001229830086,195.9571000188589,9.26300001447089,448.06640625
715,2.4714627265930176,,0.0002700267018520188,208.63660000031814,9816.110883693835,0.3378000110387802,202.43619999382645,5.85970000247471,448.06640625
716,2.436523199081421,,0.00026992641452804945,212.50880000297911,9637.247963243355,0.3191000141669065,204.7900000179652,7.3964000039268285,448.06640625
717,2.3851170539855957,,0.00026982598073435957,195.8470999961719,10457.137226132178,0.3276999923400581,188.31900000805035,7.197099999757484,448.12109375
718,2.4848976135253906,,0.0002697254006111475,211.14870000747032,9699.325640780848,0.2654000127222389,203.54509999742731,7.334800000535324,448.06640625
719,2.460808277130127,,0.0002696246742988159,207.1765000000596,9885.291044106889,0.3501999890431762,198.85789998807013,7.964899996295571,448.12109375
720,2.421398162841797,,0.00026952380193797135,229.0680000151042,8940.576596752753,0.3132999991066754,221.03230000357144,7.71920001716353,448.06640625
721,2.4687252044677734,,0.00026942278366942445,218.08299998519942,9390.919971474123,0.31740000122226775,209.1579000116326,8.604899980127811,448.12109375
722,2.4397642612457275,,0.00026932161963418944,216.4597000228241,9461.34545961236,0.24300001678057015,210.59999999124557,5.614199995761737,448.06640625
723,2.423570156097412,,0.0002692203099734841,221.09460001229309,9263.00325691414,0.22830002126283944,211.0108999768272,9.851899987552315,448.06640625
724,2.421157121658325,,0.0002691188548287293,212.73929998278618,9626.806143320553,0.37859997246414423,205.71569999447092,6.641899992246181,448.12109375
725,2.471754789352417,,0.00026901725434154915,215.95710000838153,9483.364982769795,0.3121000190731138,207.70480000646785,7.93689998681657,448.06640625
726,2.4666714668273926,,0.0002689155086537707,212.93849998619407,9617.80044535292,0.3294000052846968,207.25770000717603,5.348799983039498,448.06640625
727,2.385601043701172,,0.00026881361790742343,214.4564000191167,9549.726656874967,0.25549999554641545,207.7428000047803,6.455199996707961,448.12109375
728,2.449852705001831,,0.0002687115822447397,214.56079999916255,9545.079996010425,0.3515999997034669,208.43950001290068,5.766899994341657,448.06640625
729,2.391120433807373,,0.00026860940180815376,224.16440001688898,9136.151859285863,0.4653999931178987,215.44659999199212,8.248300000559539,448.06640625
730,2.384159803390503,,0.0002685070767403023,197.75079999817535,10356.468848767727,0.305800000205636,189.16429998353124,8.277299988549203,448.06640625
731,2.4531710147857666,,0.00026840460718402363,206.96060001500882,9895.60331701531,0.3271999885328114,200.57200000155717,6.058700004359707,448.06640625
732,2.427377223968506,,0.0002683019932823579,214.25920000183396,9558.516040302913,0.2725000085774809,205.28129997546785,8.701799990376458,456.3984375
733,2.427854061126709,,0.00026819923517854683,213.06239999830723,9612.20750360585,0.24389999452978373,206.0005999810528,6.814899999881163,448.25390625
734,2.412992000579834,,0.0002680963330160332,228.08050000458024,8979.285822149954,0.4759000148624182,223.36750000249594,4.233699990436435,448.30859375
735,2.450137138366699,,0.00026799328693846106,231.82449999148957,8834.26902710966,0.2539999841246754,224.8435000074096,6.724499980919063,448.25390625
736,2.450444221496582,,0.00026789009708967534,252.3473000037484,8115.799138606115,0.3026999766007066,245.89799999375828,6.142900005215779,448.30859375
737,2.4737327098846436,,0.0002677867636137216,237.78130000573583,8612.95652749227,0.3828000044450164,229.41489997901954,7.979399990290403,448.25390625
738,2.3552961349487305,,0.000267683286654846,226.37039999244735,9047.119234972106,0.35439999192021787,216.6123999923002,9.399899980053306,448.25390625
739,2.3905653953552246,,0.00026757966635749495,246.16579999565147,8319.595979767206,0.3620999923441559,239.6821000147611,6.1181999917607754,448.25390625
740,2.4367027282714844,,0.0002674759028663148,220.55229998659343,9285.779382597644,0.42050000047311187,211.14400000078604,8.984300016891211,448.23046875
741,2.434831142425537,,0.0002673719963261519,236.283900012495,8667.539345218609,0.3414000093471259,227.0598000031896,8.878799999365583,448.29296875
742,2.471870183944702,,0.0002672679468820525,208.9789000165183,9800.032442692158,0.5187000206205994,204.31560001452453,4.14110001293011,448.25390625
743,2.4571356773376465,,0.0002671637546792619,208.11300000059418,9840.80763813002,0.28700000257231295,201.36690000072122,6.456100003561005,448.25390625
744,2.4272255897521973,,0.00026705941986322507,212.01489999657497,9659.698445878495,0.3244000254198909,206.0446000250522,5.642500007525086,448.25390625
745,2.4526517391204834,,0.00026695494257958585,216.20629998506047,9472.434430178555,0.2725000085774809,210.35550002125092,5.575899995164946,448.25390625
746,2.458822011947632,,0.000266850322974187,209.10549999098293,9794.09915132942,0.2869999734684825,202.08489999640733,6.730499997502193,448.25390625
747,2.4356729984283447,,0.00026674556119306997,233.60690000117756,8766.864334870574,0.38350000977516174,226.37660001055337,6.843599985586479,448.25390625
748,2.4711709022521973,,0.00026664065738247464,234.10689999582246,8748.140272826413,0.3311999898869544,228.46849999041297,5.303500016452745,448.25390625
749,2.41568922996521,,0.00026653561168883926,218.5682999843266,9370.06876178687,0.24870000197552145,208.8145000161603,9.501699998509139,448.25390625
750,2.4072399139404297,,0.0002664304242587999,205.54190000984818,9963.90516922279,0.385499995900318,197.91329998406582,7.2398000047542155,448.30859375
751,2.4238057136535645,,0.0002663250952391908,225.32850000425242,9088.952351617083,0.3480000013951212,215.78579998458736,9.190000011585653,448.25390625
752,2.4609375,,0.0002662196247770436,216.11639999900945,9476.37476845527,0.4448999825399369,208.21539999451488,7.45249999454245,448.30859375
753,2.4295265674591064,,0.0002661140130195875,226.46359997452237,9043.39593749461,0.5284000071696937,217.67759998328984,8.25400001485832,448.29296875
754,2.4643826484680176,,0.0002660082601142489,217.74260001257062,9405.600924586028,0.360800011549145,210.8412999950815,6.538100016769022,448.30859375
755,2.453934907913208,,0.00026590236620865123,204.98499998939224,9990.974949903562,0.2663999912329018,197.62779999291524,7.088199985446408,448.30859375
756,2.505614995956421,,0.0002657963314506148,218.39349999208935,9377.568471928802,0.24540000595152378,211.013299995102,7.131200021831319,448.25390625
757,2.43190598487854,,0.00026569015598815643,220.35489999689162,9294.097839571026,0.384599989047274,212.75050000986084,7.216700003482401,448.25390625
758,2.4216790199279785,,0.0002655838399694895,252.93129999772646,8097.060348080325,0.3153000143356621,248.5037000151351,4.109400004381314,448.30859375
759,2.386796474456787,,0.0002654773835430235,209.12770001450554,9793.05945533732,0.363900006050244,201.81450000382029,6.9451000017579645,448.25390625
760,2.441378593444824,,0.0002653707868573638,230.49129999708384,8885.367907708061,0.3831000067293644,221.677900000941,8.427499997196719,448.30859375
761,2.4559786319732666,,0.0002652640500613119,241.1685999832116,8491.984446327453,0.2922999847214669,234.29799999576062,6.57540000975132,448.25390625
762,2.436899185180664,,0.00026515717330386455,261.79610000690445,7822.882006057337,0.40869999793358147,251.80359999649227,9.58009998430498,448.25390625
763,2.4645371437072754,,0.00026505015673421417,250.3341999836266,8181.063554775783,0.31969998963177204,239.71150000579655,10.298799985321239,448.25390625
764,2.4663591384887695,,0.00026494300050174796,237.61890002060682,8618.84302899472,0.3792000061366707,231.00179998436943,6.234300002688542,448.30859375
765,2.411910057067871,,0.0002648357047560485,240.66490001860075,8509.757757951875,0.3147000097669661,233.0804000084754,7.266300002811477,448.30859375
766,2.4315757751464844,,0.00026472826964689275,205.18649998120964,9981.16347901811,0.4209999751765281,198.75660000252537,6.005100003676489,448.25390625
767,2.4040369987487793,,0.00026462069532425257,233.01129997707903,8789.27331078561,0.4117000207770616,223.3628999965731,9.233100019628182,448.25390625
768,2.4344515800476074,,0.00026451298193829386,208.81459998781793,9807.743328864355,0.3792000061366707,202.5601000059396,5.872100009582937,448.30859375
769,2.476978302001953,,0.00026440512963937676,221.93889998015948,9227.76493973379,0.31609999132342637,213.4152000071481,8.205000020097941,448.30859375
770,2.4302382469177246,,0.00026429713857805537,213.79559999331832,9579.2429781717,0.37769999471493065,208.30660001956858,5.10849998681806,448.25390625
771,2.460782527923584,,0.0002641890089050773,223.83350000018254,9149.65811640496,0.27540000155568123,214.50170001480728,9.053399990079924,448.25390625
772,2.439145088195801,,0.000264080740771384,240.54880000767298,8513.86496184838,0.38579999818466604,234.62360000121407,5.536100012250245,448.25390625
773,2.4124984741210938,,0.0002639723343281098,207.1433000091929,9886.875413827582,0.36020000698044896,200.318299990613,6.461799988755956,448.25390625
774,2.4798147678375244,,0.0002638637897265824,215.3740000212565,9509.040087465855,0.2702999918255955,208.40820000739768,6.692499999189749,448.31640625
775,2.4804394245147705,,0.0002637551071183222,241.78679997567087,8470.272157975845,0.3161000204272568,230.56899997754954,10.898100008489564,448.25390625
776,2.4370453357696533,,0.0002636462866550423,242.23190001794137,8454.708070441222,0.29739999445155263,233.59720001462847,8.333800011314452,448.25390625
777,2.4554061889648438,,0.0002635373284886483,252.52499998896383,8110.088110442548,0.3978000022470951,245.33770000562072,6.785900011891499,448.25390625
778,2.4604744911193848,,0.00026342823277123784,208.72009999584407,9812.183877071633,0.35260000731796026,202.93100000708364,5.433899990748614,448.25390625
779,2.424748659133911,,0.00026331899965510074,212.1968999854289,9651.413381348322,0.35879999632015824,204.92799999192357,6.906800001161173,448.30859375
780,2.4274086952209473,,0.0002632096292927186,222.55400000722148,9202.261023992138,0.35749998642131686,214.9529000162147,7.239900005515665,448.25390625
781,2.4116082191467285,,0.0002631001218367645,225.52469998481683,9081.045225369457,0.42619998566806316,215.61970000038855,9.47489999816753,448.25390625
782,2.395267963409424,,0.0002629904774401031,227.6566999789793,8996.001436325407,0.3586999955587089,217.58379999664612,9.710200014524162,448.30859375
783,2.40702223777771,,0.0002628806962557899,245.37730001611635,8346.330324221057,0.2634999982547015,235.15709998901002,9.952699998393655,448.30859375
784,2.4055843353271484,,0.0002627707784370717,221.72619999037124,9236.617053324944,0.37629998405463994,217.6163000112865,3.73070000205189,448.25390625
785,2.4761364459991455,,0.0002626607241373857,200.8347000228241,10197.440978910778,0.29880000511184335,194.21119999606162,6.32200000109151,448.25390625
786,2.4071011543273926,,0.0002625505335103599,227.90279999026097,8986.287136829902,0.4150999884586781,220.0031999964267,7.479899999452755,448.25390625
787,2.4532036781311035,,0.0002624402067098125,213.32660000189207,9600.30300947859,0.3729000163730234,205.0020000024233,7.948599988594651,448.25390625
788,2.4326348304748535,,0.0002623297438897516,241.00010000984184,8497.921784747661,0.2514999941922724,235.2361000084784,5.5093000119086355,448.25390625
789,2.460631847381592,,0.00026221914520437555,238.9411000185646,8571.149960558816,0.31900001340545714,233.25499999918975,5.364000011468306,448.25390625
790,2.4384732246398926,,0.00026210841080807207,214.5199000078719,9546.899844372701,0.21890000789426267,206.72029998968355,7.577799988212064,448.25390625
791,2.4714815616607666,,0.0002619975408554183,209.4337999878917,9778.746315630066,0.2894999925047159,202.7581000002101,6.383400002960116,448.25390625
792,2.44303560256958,,0.0002618865355011809,206.7760000063572,9904.437652034256,0.2595999976620078,201.91789997625165,4.59600001340732,448.25390625
793,2.4547677040100098,,0.0002617753949003152,248.4651999839116,8242.602988799277,0.30670000705868006,238.7167000269983,9.438400011276826,448.25390625
794,2.4559390544891357,,0.0002616641192079656,235.28630001237616,8704.289199550822,0.33740000799298286,226.81180000654422,8.13249999191612,448.23046875
795,2.395326614379883,,0.00026155270857946487,228.2219999760855,8973.718573207674,0.48669998068362474,221.3900999922771,6.341600004816428,448.29296875
796,2.4390838146209717,,0.00026144116317033424,226.39650001656264,9046.076241682946,0.2854999911505729,218.40460001840256,7.703200011746958,456.34375
797,2.458327293395996,,0.0002613294831362831,221.09840001212433,9262.844054446772,0.304599991068244,214.8921000189148,5.8988000091630965,448.25390625
798,2.509052276611328,,0.0002612176686332087,205.6643000105396,9957.975204714901,0.281100015854463,199.60510000237264,5.775700003141537,448.25390625
799,2.4459095001220703,,0.000261105719817196,218.3450000011362,9379.651468956663,0.2652999828569591,213.08420001878403,4.993200011085719,448.25390625
800,2.456663131713867,,0.0002609936368445176,235.7653999933973,8686.60117242545,0.24919997667893767,227.241500018863,8.270999998785555,448.25390625
801,2.4236676692962646,,0.0002608814198716332,230.43080000206828,8887.700776031754,0.2429999876767397,224.77689999504946,5.408199998782948,448.25390625
802,2.462564706802368,,0.0002607690690551896,226.610299985623,9037.54154215379,0.29689999064430594,218.1509000074584,8.15909999073483,448.25390625
803,2.451244831085205,,0.0002606565845520205,237.69229999743402,8616.181508707303,0.27749998844228685,233.49029998644255,3.9220000035129488,448.25390625
804,2.395498275756836,,0.0002605439665191461,218.9428000128828,9354.041328965803,0.3252000024076551,212.4327999772504,6.180800002766773,448.25390625
805,2.5308401584625244,,0.00026043121511377314,215.7498000015039,9492.476933863782,0.28750000637955964,212.3299999802839,3.1297999958042055,448.25390625
806,2.4425344467163086,,0.0002603183304932944,192.89659999776632,10617.087082010337,0.27180000324733555,186.18489999789745,6.437000003643334,448.25390625
807,2.418588161468506,,0.0002602053128152887,216.30450000520796,9468.1340422908,0.3708000003825873,210.51870001247153,5.412200000137091,448.30859375
808,2.423285722732544,,0.0002600921622375206,226.61179999704473,9037.48171995769,0.27809999301098287,219.97899998677894,6.3516999944113195,448.30859375
809,2.447727680206299,,0.0002599788789179402,218.8867999939248,9356.43446775613,0.33420001273043454,209.03970001381822,9.50890002422966,448.25390625
810,2.435389280319214,,0.00025986546301468277,228.03410000051372,8981.11291247838,0.29379999614320695,219.5034000033047,8.233899978222325,448.30859375
811,2.4264328479766846,,0.00025975191468606876,192.552299995441,10636.071342946772,0.38759998278692365,186.50260000140406,5.659499991452321,448.25390625
812,2.418119430541992,,0.0002596382340906035,221.79000001051463,9233.960051863964,0.2648000081535429,214.74799999850802,6.77390000782907,448.25390625
813,2.4115753173828125,,0.0002595244213869769,236.39569999068044,8663.440155978893,0.26569998590275645,227.8468000004068,8.279699977720156,448.25390625
814,2.4265973567962646,,0.0002594104767340633,231.246099981945,8856.365578316354,0.4031999851576984,222.22999998484738,8.608599979197606,448.25390625
815,2.4003398418426514,,0.0002592964002909213,255.47390000429004,8016.474481211619,0.29510000604204834,245.2835000003688,9.892200003378093,448.25390625
816,2.4138965606689453,,0.0002591821922167933,206.49349997984245,9917.987734238231,0.3157000173814595,195.9748999797739,10.198799980571494,448.25390625
817,2.4366161823272705,,0.0002590678526711056,223.4815000265371,9164.069508021075,0.4372000112198293,215.3311999863945,7.709700003033504,456.34375
818,2.420525550842285,,0.0002589533818134679,207.67900001374073,9861.372598406664,0.3836000105366111,201.65220001945272,5.640100018354133,448.25390625
819,2.374094009399414,,0.0002588387798036734,214.6362999919802,9541.72243966432,0.2967999898828566,208.64359999541193,5.6930999853648245,448.25390625
820,2.419780969619751,,0.0002587240468016982,212.02969999285415,9659.024184201657,0.3352999920025468,205.8856000076048,5.8055000263266265,448.25390625
821,2.431708812713623,,0.00025860918296770124,228.0224999994971,8981.569801245565,0.30319998040795326,222.22170000895858,5.494999990332872,448.30859375
822,2.4288582801818848,,0.00025849418846202426,199.0619999996852,10288.251901433918,0.2978999982587993,192.9359000059776,5.8253000024706125,448.30859375
823,2.4389586448669434,,0.00025837906344519125,205.72850000462495,9954.867701625973,0.27889999910257757,201.0768000036478,4.369600006612018,448.25390625
824,2.4609391689300537,,0.0002582638080779085,207.6322000066284,9863.595337980429,0.25350000942125916,203.71869998052716,3.657299996120855,448.25390625
825,2.437823534011841,,0.0002581484225210642,222.98540000338107,9184.45781638146,0.25630000163801014,216.53400000650436,6.192400003783405,448.25390625
826,2.503253221511841,,0.00025803290693572823,213.95699999993667,9572.016807118282,0.2868000010494143,209.85609997296706,3.8111000030767173,448.25390625
827,2.4273786544799805,,0.00025791726148315206,206.3313999969978,9925.779595494429,0.4241999995429069,199.2426999786403,6.660699989879504,448.25390625
828,2.4517672061920166,,0.00025780148632476843,234.9038000102155,8718.462621340892,0.3081000177189708,229.74929999327287,4.843699978664517,448.25390625
829,2.400928497314453,,0.00025768558162219107,222.2364000044763,9215.412056525163,0.36230002297088504,216.033900011098,5.8373999781906605,448.30859375
830,2.3794493675231934,,0.00025756954753721465,211.98209997965023,9661.193092230915,0.3519000019878149,207.85229999455623,3.7754999939352274,448.25390625
831,2.4051525592803955,,0.00025745338423181443,212.6298999937717,9631.759221351229,0.2589999930933118,206.86390000628307,5.504300002939999,448.30859375
832,2.416494131088257,,0.00025733709186814596,218.4891999932006,9373.46102262141,0.3454000107012689,211.4154999726452,6.72500001383014,448.25390625
833,2.419579267501831,,0.000257220670608545,222.7744999981951,9193.152717284038,0.2945000014733523,215.56340000825003,6.912500015459955,448.30859375
834,2.4033029079437256,,0.00025710412061552725,235.21230000187643,8707.027651120548,0.3789000038523227,227.86770001403056,6.962400017073378,448.25390625
835,2.492279529571533,,0.00025698744205178816,235.27309999917634,8704.777554285509,0.2725999802350998,228.7652000086382,6.231800012756139,448.30859375
836,2.406358003616333,,0.00025687063508020265,226.48429998662323,9042.569397176583,0.3782999992836267,219.5800999761559,6.522099982248619,448.30859375
837,2.4512248039245605,,0.0002567536998638247,210.85049997782335,9713.043128735302,0.43559999903663993,203.82500000414439,6.586800009245053,448.30859375
838,2.435955762863159,,0.0002566366365658875,221.59149998333305,9242.231765000191,0.2908000024035573,213.81560000008903,7.48220001696609,448.26171875
839,2.427269458770752,2.4027862191200255,0.000256519445349803,204.4197999930475,10018.598981457053,0.308599992422387,196.82640000246465,7.281099999090657,449.25390625
840,2.434333324432373,,0.0002564021263791618,226.31550001096912,9049.313899846617,0.19419999443925917,217.48500000103377,8.633499994175509,473.76171875
841,2.4424424171447754,,0.0002562846798177326,229.80709999683313,8911.822132685294,0.361400016117841,221.8490999948699,7.59330001892522,473.82421875
842,2.439993381500244,,0.0002561671058294624,206.93479999317788,9896.837071713011,0.33809998421929777,198.8419000117574,7.75170000270009,473.78515625
843,2.4628257751464844,,0.000256049404578476,233.48510000505485,8771.437663284132,0.32970000756904483,223.8954000058584,9.256699995603412,473.78515625
844,2.4433085918426514,,0.0002559315762290759,183.07980001554824,11186.37883494559,0.43059999006800354,178.44300001161173,4.20330002089031,473.8203125
845,2.439300775527954,,0.00025581362094574195,192.41690001217648,10643.555736894206,0.288500013994053,185.71459999657236,6.4107000071089715,448.765625
846,2.4626235961914062,,0.0002556955388931313,258.28330000513233,7929.277657360365,0.29579998226836324,249.12399999448098,8.860200003255159,448.765625
847,2.397512674331665,,0.0002555773302360779,222.5447999953758,9202.641445868674,0.37650001468136907,216.8250000104308,5.340099975001067,448.765625
848,2.4643192291259766,,0.00025545899513959266,206.81360000162385,9902.636963835645,0.30479999259114265,198.74190000700764,7.7640000090468675,448.8203125
849,2.4419796466827393,,0.0002553405337688627,215.1962000061758,9516.896673552905,0.3417999832890928,207.11129999835975,7.739799999399111,448.765625
850,2.350515604019165,,0.0002552219462892517,215.42199997929856,9506.921299573893,0.36609999369829893,208.81229999940842,6.239800015464425,448.765625
851,2.385270833969116,,0.0002551032328662992,225.48300001653843,9082.724639328846,0.3071000101044774,217.40689998841844,7.765799993649125,448.8203125
852,2.4038169384002686,,0.0002549843936657205,189.86600000062026,10786.554728036139,0.34440000308677554,184.02259997674264,5.495899997185916,456.8046875
853,2.4359679222106934,,0.0002548654288534067,243.01410000771284,8427.494536057784,0.3065000055357814,235.3233000030741,7.3813000053633,448.81640625
854,2.444002151489258,,0.000254746338595424,210.4039000114426,9733.659879349298,0.3664000250864774,204.7319000121206,5.302899982780218,448.81640625
855,2.430964708328247,,0.0002546271230580139,205.86740001454018,9948.151090728072,0.2874000056181103,200.93930000439286,4.637700010789558,448.81640625
856,2.456928253173828,,0.00025450778240759277,211.15679998183623,9698.95357467138,0.2620000159367919,203.81999999517575,7.071600004564971,448.81640625
857,2.369600296020508,,0.0002543883168107514,211.82510000653565,9668.353750036285,0.2963000151794404,205.29420001548715,6.231200008187443,448.81640625
858,2.4307355880737305,,0.00025426872643425535,196.27879999461584,10434.137563792825,0.2544000162743032,192.48820000211708,3.5339000169187784,448.81640625
859,2.458303451538086,,0.000254149011445044,180.8078000030946,11326.94496567597,0.32430002465844154,175.31400002189912,5.1660999888554215,448.81640625
860,2.4311113357543945,,0.0002540291720102309,196.48870002129115,10422.991244677594,0.2660000172909349,190.68309999420308,5.536100012250245,448.81640625
861,2.380723714828491,,0.0002539092082971034,209.1595999954734,9791.565866660303,0.3741999971680343,203.3221999881789,5.460299988044426,448.81640625
862,2.468364715576172,,0.000253789120473122,210.47900000121444,9730.18685944053,0.2840000088326633,200.17500000540167,10.016400017775595,448.81640625
863,2.4243407249450684,,0.00025366890870592086,205.29489999171346,9975.8932154801,0.3499999875202775,196.2993000051938,8.641799999168143,448.81640625
864,2.4180235862731934,,0.0002535485731633069,232.25299999467097,8817.970058716104,0.26709999656304717,226.58260000753216,5.400999973062426,448.81640625
865,2.374805450439453,,0.0002534281140132597,206.33919999818318,9925.404382773766,0.26000000070780516,200.64090000232682,5.4358000052161515,448.87109375
866,2.4059977531433105,,0.0002533075314239318,220.47319999546744,9289.110876252096,0.2620999875944108,213.9929000113625,6.214799999725074,448.87109375
867,2.435508966445923,,0.00025318682556364763,224.49880000203848,9122.543193911966,0.31419997685588896,216.8346999969799,7.347000006120652,448.81640625
868,2.417314052581787,,0.00025306599660090403,208.89499998884276,9803.968501445153,0.35379998735152185,203.20489999721758,5.333599983714521,448.81640625
